num_tokens,num_unique_words,sentiment_polarity,sentiment_subjectivity,flesch_reading_ease,wikipedia_id,metascore,imdb_rating_scaled,rating_difference
830,275,-0.07090643274853801,0.40380116959064327,71.85,3911312,63.0,77.0,-14.0
998,359,-0.014178376268540195,0.4308157689305231,67.08,2706105,54.0,62.0,-8.0
667,287,-0.03927298192004074,0.3498832866479925,69.52,1852179,47.0,62.0,-15.0
943,332,0.051537414965986385,0.4229795918367347,50.06,3524655,48.0,66.0,-18.0
161,68,0.1261904761904762,0.5642857142857143,65.05,1504619,45.0,51.0,-6.0
845,300,0.017423403469915097,0.3258660590055939,72.46,5292920,72.0,68.0,4.0
905,295,-0.007649572649572651,0.4169957264957265,60.04,25913752,52.0,69.0,-17.0
545,207,0.05348124098124098,0.36322705072705075,69.92,15122117,80.0,79.0,1.0
1813,545,0.07351942039442037,0.40183231120731105,67.18,24384740,56.0,65.0,-9.0
912,309,0.051219512195121955,0.4583333333333334,56.08,680398,66.0,74.0,-8.0
857,258,0.07391019832880297,0.3997911003724958,69.41,12224834,37.0,48.0,-11.0
168,91,0.1027777777777778,0.20944444444444446,39.37,31875713,70.0,69.0,1.0
810,261,-0.01718146718146719,0.2192406692406692,62.98,166121,57.0,64.0,-7.0
614,232,0.07343952343952344,0.38145558145558145,52.19,633531,59.0,69.0,-10.0
694,254,0.040057790793084906,0.40477392977392984,65.96,76331,90.0,77.0,13.0
149,64,-0.020833333333333325,0.48333333333333334,62.41,3258852,55.0,66.0,-11.0
231,96,-0.03166666666666666,0.49277777777777776,65.83,210316,54.0,60.0,-6.0
128,61,0.272,0.46799999999999997,66.13,21202777,53.0,66.0,-13.0
191,89,0.12285714285714285,0.4257142857142857,58.82,1364070,63.0,72.0,-9.0
376,143,-0.13604797979797978,0.4335858585858587,67.79,4045254,30.0,61.0,-31.0
371,163,-0.04033333333333334,0.4213333333333334,53.92,1329111,67.0,69.0,-2.0
1215,419,0.038989862914862915,0.4441453102453102,65.15,685987,62.0,72.0,-10.0
355,127,0.010294117647058827,0.33333333333333337,77.47,3745465,46.0,49.0,-3.0
1267,360,-0.04640997023809523,0.4681733630952379,81.83,2102101,44.0,58.0,-14.0
523,205,-0.06649831649831651,0.3693602693602694,57.1,464189,77.0,69.0,8.0
790,289,0.052792071659996186,0.46075138174194785,52.8,1466657,43.0,69.0,-26.0
958,290,-0.004535147392290256,0.3670181405895691,61.4,213416,30.0,66.0,-36.0
1158,381,0.11229063595135023,0.39720933828076677,65.25,273456,48.0,65.0,-17.0
841,309,0.020718050065876153,0.34940005646527394,57.1,25080984,88.0,80.0,8.0
674,235,0.007546296296296295,0.2842592592592592,59.23,1573381,82.0,81.0,1.0
688,245,0.0398560730457282,0.49186507936507934,62.17,14286254,84.0,70.0,14.0
41,25,-0.061471861471861504,0.47564935064935066,41.37,12893671,20.0,44.0,-24.0
753,285,-0.010910694244027583,0.4215528298861631,61.26,5807082,61.0,66.0,-5.0
654,233,-0.012576659451659455,0.380239898989899,67.69,3759215,42.0,60.0,-18.0
2655,635,0.012239599543521103,0.4154362485735035,69.92,28173585,60.0,64.0,-4.0
441,175,-0.04575797659130992,0.3923969857303191,49.86,30524,65.0,71.0,-6.0
96,46,0.2993939393939394,0.4240909090909091,50.87,2322291,45.0,64.0,-19.0
163,85,0.3715686274509804,0.48039215686274506,55.37,10506215,63.0,68.0,-5.0
727,260,0.014285714285714287,0.3721088435374149,59.53,2338401,45.0,63.0,-18.0
273,119,-0.004220779220779225,0.3936507936507937,52.73,19316811,61.0,67.0,-6.0
259,115,-0.030303030303030304,0.537878787878788,56.59,4600879,57.0,59.0,-2.0
443,144,-0.03371693121693121,0.4527645502645503,68.7,7621504,33.0,58.0,-25.0
281,104,0.23777777777777778,0.5161111111111112,62.17,28211095,55.0,67.0,-12.0
83,37,0.03184523809523809,0.3391369047619048,69.82,1336308,74.0,80.0,-6.0
417,164,-0.01617266414141414,0.4555587121212122,64.95,4985426,75.0,72.0,3.0
188,83,-0.08142857142857142,0.5771428571428572,56.18,1683438,62.0,71.0,-9.0
241,92,0.07151219992129082,0.43759838646202276,70.94,1469871,32.0,61.0,-29.0
158,64,0.21048951048951048,0.5951282051282052,56.79,29041999,62.0,71.0,-9.0
1114,369,0.08247679497679497,0.45285285285285287,58.11,26865950,84.0,75.0,9.0
551,198,-0.0020890725436179904,0.499127640036731,73.92,2768565,68.0,71.0,-3.0
383,146,0.012905844155844155,0.48081709956709956,53.0,9121908,41.0,52.0,-11.0
256,104,-0.2025793650793651,0.3964285714285714,67.69,12356406,57.0,73.0,-16.0
1054,305,0.050856290174472,0.46780171848353663,68.91,6778145,51.0,70.0,-19.0
200,76,-0.10666666666666665,0.3108333333333333,60.55,24327391,85.0,69.0,16.0
853,283,-0.09822285353535357,0.4033080808080808,62.48,5078515,61.0,68.0,-7.0
1078,355,0.03931150793650794,0.3103611111111111,67.99,171623,71.0,77.0,-6.0
178,69,-0.018181818181818184,0.25883838383838387,63.59,14141235,72.0,76.0,-4.0
70,41,-0.1446969696969697,0.49621212121212127,59.64,26879862,31.0,44.0,-13.0
666,222,0.1242609016999261,0.5060975609756098,58.72,12812712,57.0,73.0,-16.0
568,216,0.05546874999999999,0.43454861111111115,47.32,336808,37.0,69.0,-32.0
517,196,-0.029464285714285703,0.5297619047619048,67.59,767783,35.0,44.0,-9.0
340,121,0.15526819923371646,0.47720306513409955,76.05,1425444,66.0,66.0,0.0
42,20,0.0625,0.0625,51.68,35287202,50.0,56.0,-6.0
644,245,-0.007950191570881228,0.4397509578544062,65.76,1612686,19.0,39.0,-20.0
1484,518,-0.0070114865468847805,0.4369797852098737,62.27,300972,73.0,77.0,-4.0
720,257,0.09798720624613481,0.5560659578516721,66.47,193862,73.0,74.0,-1.0
890,265,0.13935406698564595,0.45210754158122585,65.96,27694404,63.0,65.0,-2.0
759,275,0.010547785547785543,0.36913364413364413,67.28,2473101,32.0,55.0,-23.0
376,138,0.05849282296650717,0.414274322169059,68.7,24342593,76.0,70.0,6.0
421,163,0.015123456790123445,0.3212962962962964,63.12,29588452,60.0,74.0,-14.0
197,88,0.15892857142857145,0.5446428571428571,66.71,36348802,52.0,63.0,-11.0
109,57,0.0,0.06666666666666667,56.63,20174145,61.0,62.0,-1.0
568,195,0.0070906432748538166,0.6549707602339182,66.78,26890990,59.0,67.0,-8.0
865,291,0.014835164835164835,0.33870573870573867,76.76,7694669,36.0,59.0,-23.0
1017,347,0.0956037913699204,0.3737292277614858,59.57,1584494,63.0,69.0,-6.0
208,89,0.3472222222222222,0.6833333333333333,72.26,2856157,56.0,50.0,6.0
1039,347,0.1545931879773343,0.4933577939675501,67.38,68079,91.0,77.0,14.0
208,81,-0.11428571428571428,0.35000000000000003,73.47,24672079,36.0,46.0,-10.0
1104,348,-0.024522005772005775,0.39653887778887786,71.75,30871261,44.0,54.0,-10.0
967,299,0.05116930171277997,0.5599967061923585,55.64,76515,43.0,72.0,-29.0
1008,343,0.19663149350649353,0.5046942640692639,63.39,11312191,65.0,68.0,-3.0
121,48,0.5,0.5,75.95,31269549,37.0,43.0,-6.0
423,155,0.02683216783216784,0.4726177156177156,56.39,1006385,64.0,59.0,5.0
172,83,-0.08189033189033189,0.34628427128427125,57.61,1812216,49.0,54.0,-5.0
429,171,0.03064516129032258,0.4174731182795699,47.83,3569957,71.0,62.0,9.0
600,228,-0.13505668934240364,0.38366213151927436,64.34,846311,17.0,57.0,-40.0
692,213,0.021412173684900965,0.47694805194805195,73.37,32621102,42.0,63.0,-21.0
835,315,0.16239002932551322,0.5257279011311269,35.34,28075240,76.0,64.0,12.0
537,183,0.035232323232323226,0.30573737373737375,77.98,24237690,54.0,62.0,-8.0
930,288,0.062210450368345105,0.363568010936432,55.0,456588,46.0,59.0,-13.0
948,295,-0.02046200925511271,0.3988944245409762,71.85,6791551,36.0,56.0,-20.0
849,291,0.06702296521445458,0.4006568726781493,68.81,242539,75.0,70.0,5.0
59,35,-0.16666666666666666,0.3111111111111111,19.71,372218,46.0,60.0,-14.0
801,269,0.009397163120567376,0.46170212765957447,62.41,4362030,32.0,36.0,-4.0
925,332,0.1264726345083488,0.3566519789734075,65.96,31073723,53.0,62.0,-9.0
1037,293,-0.030347222222222227,0.4445734126984128,67.28,1278575,17.0,50.0,-33.0
564,202,-0.07172222222222223,0.2593888888888889,56.49,9382823,55.0,61.0,-6.0
479,156,0.08702817650186072,0.33761297182349803,69.62,9088886,30.0,52.0,-22.0
993,393,-0.07237179487179489,0.28791666666666665,58.72,265143,53.0,63.0,-10.0
338,140,-0.025000000000000022,0.44047619047619047,55.07,171068,89.0,72.0,17.0
821,280,-0.15234304302100915,0.6212769339887984,65.46,157172,79.0,69.0,10.0
424,142,0.14886831275720164,0.6303497942386831,71.18,26383573,45.0,66.0,-21.0
505,183,-0.015232974910394272,0.5302867383512544,67.28,5892193,45.0,53.0,-8.0
911,314,-0.28795093795093796,0.6272799422799422,70.63,151461,62.0,62.0,0.0
253,113,0.07092907092907093,0.5223276723276724,44.54,1680034,18.0,46.0,-28.0
566,191,-0.0671875,0.2328125,77.47,11448113,35.0,58.0,-23.0
1359,410,0.005139606043220496,0.3504900554599349,66.78,1128175,24.0,42.0,-18.0
1213,384,-0.10726190476190477,0.4210714285714285,58.42,919546,30.0,51.0,-21.0
291,154,0.18433811802232855,0.4282615629984052,32.06,30423357,68.0,69.0,-1.0
1071,319,-0.02353757353757357,0.42084443334443333,58.21,288303,68.0,74.0,-6.0
617,234,-0.08954545454545457,0.5553246753246753,69.31,30000,94.0,82.0,12.0
759,292,-0.001595441595441588,0.4471082621082621,65.73,341538,52.0,59.0,-7.0
252,107,0.1020616883116883,0.5222619047619047,68.94,6770626,22.0,52.0,-30.0
152,64,0.5523809523809524,0.6261904761904761,68.7,573912,89.0,74.0,15.0
212,90,0.12777777777777777,0.5129629629629631,60.89,637870,90.0,76.0,14.0
547,207,0.0751984126984127,0.4453463203463202,67.28,3990404,31.0,62.0,-31.0
695,213,0.011807359307359312,0.5160822510822511,80.62,1253851,31.0,50.0,-19.0
1546,509,0.1654393225821797,0.47343370914799493,64.24,370064,55.0,76.0,-21.0
295,135,0.034370015948963314,0.37884922095448414,56.18,10760729,58.0,72.0,-14.0
511,182,-0.007555555555555573,0.4668888888888889,71.24,12336807,47.0,66.0,-19.0
170,76,-0.006249999999999992,0.3104166666666667,50.77,21706037,60.0,64.0,-4.0
784,264,0.05211591129958477,0.34680846364519835,59.23,18555435,72.0,73.0,-1.0
520,160,0.05170995670995671,0.23550144300144296,80.31,21015620,61.0,56.0,5.0
627,225,-0.016818181818181826,0.3738738738738739,62.48,1068520,50.0,68.0,-18.0
78,43,0.012499999999999997,0.31875,65.73,9886340,64.0,58.0,6.0
800,258,0.1013074888074888,0.34710520960520963,71.55,1045723,44.0,62.0,-18.0
382,141,0.09886363636363638,0.4598484848484849,69.82,2876564,63.0,56.0,7.0
548,190,0.08138888888888889,0.2311111111111111,53.95,5334800,49.0,60.0,-11.0
751,274,0.004189674523007856,0.3281407728074395,71.55,6446061,55.0,67.0,-12.0
858,272,0.1416065416065416,0.5115659395071159,70.94,5292154,78.0,70.0,8.0
1023,349,0.013515455898268393,0.29631787483349975,55.78,1201864,59.0,73.0,-14.0
183,75,-0.06272727272727273,0.44545454545454544,65.12,32091063,47.0,63.0,-16.0
1078,385,0.14506673881673887,0.5375157828282827,56.59,1519783,40.0,57.0,-17.0
89,40,-0.06,0.3,78.21,9351454,47.0,63.0,-16.0
821,281,0.029750841750841736,0.46563636363636357,64.24,963301,20.0,60.0,-40.0
131,57,-0.03333333333333333,0.19999999999999998,57.61,14329804,80.0,75.0,5.0
805,282,-0.08946039340776184,0.3977538543328018,60.95,481605,70.0,82.0,-12.0
812,245,-0.09456627161545195,0.3580110235847941,82.95,30695973,59.0,58.0,1.0
1012,349,0.01737654320987655,0.3462345679012346,67.28,646009,56.0,71.0,-15.0
760,250,0.03356345408976988,0.45755639097744355,74.73,24570673,58.0,58.0,0.0
1491,432,0.08149087967049132,0.4886804942630186,62.72,241471,43.0,64.0,-21.0
1081,339,0.13616341991341993,0.47955988455988446,69.55,334874,48.0,60.0,-12.0
385,135,-0.01744444444444445,0.5731111111111111,74.08,3104299,53.0,66.0,-13.0
350,132,0.029040404040404033,0.3705050505050505,62.61,28542374,74.0,67.0,7.0
723,240,0.08193801367714412,0.42798811092289346,65.76,101813,42.0,68.0,-26.0
495,203,0.16933396464646466,0.39662247474747475,67.99,1389099,52.0,67.0,-15.0
1349,427,0.0672465484965485,0.45853954603954594,71.04,733213,43.0,58.0,-15.0
641,247,0.16902356902356905,0.5784511784511783,62.72,1125221,49.0,75.0,-26.0
207,88,0.04264705882352942,0.47794117647058826,69.31,2470904,46.0,61.0,-15.0
855,290,0.006343716669803613,0.3891955266955267,55.24,4878629,47.0,65.0,-18.0
525,197,0.05278048340548339,0.39938401875901874,67.79,431333,62.0,66.0,-4.0
738,280,-0.04756097560975609,0.4266260162601625,56.69,2273470,41.0,66.0,-25.0
1507,469,0.06961308437212055,0.44701546779860024,65.35,1614771,58.0,63.0,-5.0
658,223,-0.02855699855699856,0.4080715316429602,63.32,23092448,27.0,55.0,-28.0
717,217,0.010083527583527575,0.30876845376845374,71.24,19787914,52.0,62.0,-10.0
243,96,-0.05454545454545456,0.3848484848484848,59.94,168747,72.0,72.0,0.0
807,271,0.03196924603174604,0.44682539682539685,72.87,473273,42.0,59.0,-17.0
822,270,0.007542087542087539,0.3837993487993488,75.44,30582,64.0,82.0,-18.0
931,293,0.1068930041152263,0.39110082304526733,68.5,14838516,17.0,37.0,-20.0
668,246,0.030694444444444448,0.32243055555555555,71.44,17544255,41.0,62.0,-21.0
284,108,0.0880401416765053,0.5535970090515545,63.59,5311638,44.0,65.0,-21.0
1154,325,0.10958525937339494,0.38343055249834906,77.77,25737142,21.0,54.0,-33.0
1049,352,0.09282235621521337,0.5836142032570605,61.67,4769447,55.0,65.0,-10.0
466,158,0.0942938542938543,0.49700651200651197,68.4,172299,96.0,72.0,24.0
52,29,0.09,0.32333333333333336,47.62,37174696,37.0,65.0,-28.0
166,76,0.2111111111111111,0.38253968253968257,63.22,32390582,76.0,76.0,0.0
2180,641,0.05623204522287092,0.3387661013807803,60.45,2572919,61.0,67.0,-6.0
520,208,0.15725714285714287,0.5213142857142857,42.14,13917204,64.0,71.0,-7.0
384,167,-0.036165223665223664,0.49505772005772,50.77,242548,64.0,71.0,-7.0
613,233,-0.06108815426997247,0.3525826446280992,46.3,45481,66.0,70.0,-4.0
767,273,-0.0010378510378510474,0.29629120879120885,68.4,2154881,61.0,64.0,-3.0
431,159,0.03550724637681159,0.36739130434782596,72.05,2378034,47.0,54.0,-7.0
37,27,0.2625,0.4333333333333333,51.52,18746760,51.0,57.0,-6.0
244,108,0.020272108843537417,0.3756037414965987,58.21,25210308,68.0,73.0,-5.0
521,194,-0.009992784992784979,0.20505952380952377,69.52,3499096,64.0,68.0,-4.0
814,254,0.02180819826168663,0.38678756643872925,73.61,30131498,65.0,64.0,1.0
50,22,0.3666666666666667,0.6583333333333333,40.69,22565456,47.0,64.0,-17.0
344,134,0.21510101010101013,0.4640404040404041,63.02,7200857,49.0,55.0,-6.0
1746,418,-0.02169609416800428,0.41528892455858735,77.87,18350867,54.0,62.0,-8.0
1118,360,-0.001017214397496084,0.40346523585960203,60.95,961437,22.0,53.0,-31.0
83,46,-0.2,0.53,54.56,3711228,36.0,54.0,-18.0
444,187,-0.021306431663574526,0.5178787878787878,66.88,163457,86.0,75.0,11.0
472,174,0.024229540300968865,0.44066687280973,59.23,1988806,46.0,68.0,-22.0
1108,349,0.04572383797735911,0.41086687178236464,79.7,26007941,61.0,60.0,1.0
95,51,-0.038461538461538464,0.1346153846153846,72.76,34041207,54.0,66.0,-12.0
228,74,0.125,0.3583333333333334,72.36,28903478,59.0,61.0,-2.0
90,49,0.11481481481481483,0.3185185185185185,29.86,6148095,50.0,67.0,-17.0
961,347,-0.008816232500443033,0.4596070352649301,66.78,591310,54.0,62.0,-8.0
122,60,-0.015000000000000013,0.43916666666666665,58.21,7379506,74.0,62.0,12.0
1083,314,-0.06736043555715686,0.39618827438499576,76.05,1251285,85.0,75.0,10.0
1084,353,0.07219564061669324,0.43592503987240827,50.6,2645237,47.0,64.0,-17.0
608,216,0.04202665755297334,0.3902016404647983,62.88,9939796,34.0,50.0,-16.0
2012,580,0.05131151299375597,0.4807241304904857,69.11,2804704,97.0,82.0,15.0
504,174,-0.20326797385620912,0.6405228758169935,80.31,9590609,40.0,48.0,-8.0
954,317,-0.03079594017094017,0.3696581196581196,65.25,14384820,20.0,58.0,-38.0
745,275,0.05761904761904762,0.42952380952380953,61.9,3447732,49.0,56.0,-7.0
896,271,0.10357274838982157,0.4949134199134198,70.02,6652508,51.0,46.0,5.0
29,19,0.05,0.625,3.8,25333915,81.0,66.0,15.0
659,225,0.022159090909090903,0.3151515151515151,61.56,27079,55.0,66.0,-11.0
767,283,-0.10883147585275249,0.44099966227625803,61.67,342556,55.0,72.0,-17.0
343,149,0.09382716049382715,0.36450617283950615,69.52,7636003,21.0,53.0,-32.0
1007,329,-0.036511752136752125,0.31399572649572643,57.81,1070097,64.0,74.0,-10.0
702,288,-0.016822240259740252,0.42487824675324676,59.74,1596524,53.0,68.0,-15.0
241,107,0.19166666666666668,0.48012820512820514,57.91,13949810,44.0,66.0,-22.0
507,171,-0.13378191856452726,0.318616287094548,70.94,195246,47.0,72.0,-25.0
169,86,0.025,0.5546875,44.95,1227317,47.0,60.0,-13.0
914,278,0.04971988795518207,0.3663165266106443,79.09,885876,59.0,67.0,-8.0
1030,353,0.02457837545865714,0.4244177575163489,58.01,16040190,72.0,76.0,-4.0
37,19,-0.6,0.9,63.19,3643169,81.0,72.0,9.0
536,192,-0.042559523809523804,0.5944302721088436,68.91,34805876,72.0,73.0,-1.0
1297,413,0.034604519774011314,0.46468926553672313,67.38,1908238,46.0,66.0,-20.0
1019,347,-0.047634310134310145,0.3638659951159951,69.11,1120730,56.0,64.0,-8.0
500,187,0.1220093795093795,0.41360269360269364,65.76,454208,30.0,76.0,-46.0
397,163,-0.004347826086956525,0.3706521739130435,58.01,264943,56.0,73.0,-17.0
329,128,0.07269570707070706,0.309375,60.14,10142378,46.0,65.0,-19.0
919,265,0.007999247129681919,0.424317711274233,64.54,18640429,39.0,65.0,-26.0
527,205,0.12383047060466412,0.43758902387934645,69.72,1839694,58.0,64.0,-6.0
119,55,-0.07007575757575757,0.6666666666666666,70.63,4595569,65.0,61.0,4.0
933,345,0.03809061873086265,0.3858634251926935,57.3,401839,68.0,77.0,-9.0
776,230,0.0712644922127681,0.4069001592277454,78.38,12560767,10.0,54.0,-44.0
71,45,0.3333333333333333,1.0,43.73,21474496,71.0,78.0,-7.0
678,241,0.07520833333333334,0.36687500000000006,54.86,1321819,36.0,64.0,-28.0
409,170,0.09948979591836735,0.39681122448979594,61.87,3729190,70.0,77.0,-7.0
920,283,0.05573674752920037,0.23193171608265944,56.59,4560,68.0,83.0,-15.0
941,319,-0.015372395635553539,0.3552656894762158,70.02,25606631,18.0,41.0,-23.0
744,222,-0.011689261031366296,0.38717057796005167,76.96,1953082,39.0,59.0,-20.0
155,70,0.17916666666666667,0.6291666666666667,45.86,32563596,56.0,58.0,-2.0
95,43,0.24848484848484848,0.38661616161616164,76.25,2122881,78.0,73.0,5.0
971,324,-0.07932365987921546,0.43449040671262873,54.36,1235519,32.0,64.0,-32.0
1289,369,0.0466456035004422,0.4360785272075595,66.88,2246413,35.0,53.0,-18.0
345,123,0.11813016528925618,0.3630853994490358,78.99,4405649,45.0,57.0,-12.0
1071,285,-0.06364522417153999,0.37394179894179896,78.38,542094,56.0,56.0,0.0
353,125,-0.020293209876543213,0.4739969135802469,61.19,17865780,61.0,54.0,7.0
672,259,-0.030941881501582988,0.3620759837177747,41.13,26472079,61.0,69.0,-8.0
653,239,0.021388301620859765,0.560570824524313,62.58,27106935,59.0,72.0,-13.0
136,61,-0.04916666666666666,0.3816666666666667,54.22,2099242,45.0,64.0,-19.0
159,69,-0.013333333333333336,0.3416666666666667,50.77,31835579,87.0,73.0,14.0
654,230,0.08214285714285714,0.4011224489795919,57.3,6644109,64.0,69.0,-5.0
1272,369,-0.034339438339438345,0.3794126984126984,77.27,3365240,52.0,60.0,-8.0
1046,355,-0.0040759406431048195,0.4908983222416057,65.96,2576917,37.0,54.0,-17.0
763,228,0.052150537634408606,0.47258064516129034,64.85,9770050,77.0,63.0,14.0
56,29,-0.009821428571428573,0.2857142857142857,63.53,21206525,47.0,58.0,-11.0
303,123,0.15263157894736845,0.6096491228070176,60.75,250699,56.0,73.0,-17.0
727,243,0.12144886363636363,0.3879024621212121,55.88,13998597,45.0,67.0,-22.0
95,47,0.03888888888888889,0.6166666666666667,45.39,7220623,86.0,79.0,7.0
751,268,-0.06263227513227515,0.4302910052910053,58.52,18609739,76.0,72.0,4.0
797,264,-0.023227813852813858,0.4434320887445887,50.36,50957,54.0,66.0,-12.0
995,319,0.015309343434343432,0.331395202020202,55.17,11762841,71.0,56.0,15.0
736,227,0.005127955944282473,0.4009216067379332,71.58,705267,47.0,54.0,-7.0
142,74,0.1409090909090909,0.4522727272727273,46.1,35007423,61.0,58.0,3.0
103,58,0.10714285714285714,0.48095238095238096,63.29,25747636,58.0,59.0,-1.0
127,58,0.00854166666666667,0.355,57.81,31804235,63.0,61.0,2.0
234,90,0.05281385281385281,0.3268398268398268,77.03,76325,74.0,74.0,0.0
931,290,0.025896057347670243,0.41603942652329756,66.57,32411644,75.0,68.0,7.0
829,284,0.03257936507936508,0.4230563998649105,56.59,1533664,76.0,73.0,3.0
221,110,0.2107843137254902,0.49313725490196075,48.4,32781983,53.0,67.0,-14.0
419,165,-0.0693827160493827,0.5348148148148149,72.87,68245,86.0,77.0,9.0
1102,346,-0.04683333333333333,0.331,66.67,23829273,51.0,65.0,-14.0
415,155,0.015235260770975059,0.4804280045351474,66.57,2886766,33.0,64.0,-31.0
782,232,0.03542471042471044,0.5036679536679537,73.71,2032436,58.0,67.0,-9.0
576,215,0.013271604938271607,0.3652006172839506,57.71,535971,29.0,68.0,-39.0
30,17,0.3,0.44999999999999996,62.01,33199579,71.0,76.0,-5.0
349,129,0.14819938515590692,0.4445212999560826,68.7,19355191,63.0,45.0,18.0
140,72,0.02842712842712841,0.5732954545454545,46.1,5202670,24.0,61.0,-37.0
803,236,0.0339364801864802,0.4931963869463869,77.47,358243,33.0,60.0,-27.0
290,128,0.04013815402704291,0.5201572604350382,68.2,22152731,48.0,57.0,-9.0
389,144,-0.05554545454545454,0.41451515151515145,65.56,1670736,66.0,70.0,-4.0
647,235,0.06301974448315911,0.384425087108014,44.78,13737949,78.0,75.0,3.0
841,314,0.0005072591807285741,0.42081308713961785,68.4,2157292,44.0,62.0,-18.0
